query_label,repository_name,owner_login,full_name,url,description,topics,created_at,pushed_at,stars,forks,primary_language,issues_total,pull_requests_total,releases_total,contributors_count
stars_7501_10000,Sn1per,1N3,1N3/Sn1per,https://github.com/1N3/Sn1per,Attack Surface Management Platform,sn1per | sn1per-professional | bugbounty-platform | attack-surface | cybersecurity | pentest-tool | pentesting-tools | pentest-scripts | pentest-tools | hacking-tools | osint-tool | osint-framework | attacksurface | penetration-testing | pentesting | security-tools | attack-surface-management | hacking | security,2015-09-06T15:47:38Z,2026-02-15T16:14:28Z,9622,2040,Shell,342,63,49,36
stars_7501_10000,node-fs-extra,jprichardson,jprichardson/node-fs-extra,https://github.com/jprichardson/node-fs-extra,"Node.js: extra methods for the fs object like copy(), remove(), mkdirs()",javascript | nodejs | filesystem | move | copy | remove | delete,2011-11-16T21:50:51Z,2026-03-03T16:45:03Z,9622,783,JavaScript,665,392,0,97
stars_7501_10000,flyway,flyway,flyway/flyway,https://github.com/flyway/flyway,Flyway by Redgate • Database Migrations Made Easy.,flyway | java | database-migrations | java-library | continuous-delivery | devops | sql | continuous-deployment | database | database-deployment | database-administration | database-management | mysql | postgresql | sqlserver | db2 | aurora | mariadb | redgate,2012-12-14T18:43:22Z,2026-03-26T11:24:26Z,9622,1605,Java,3588,615,291,175
stars_7501_10000,1on1-questions,VGraupera,VGraupera/1on1-questions,https://github.com/VGraupera/1on1-questions,Mega list of 1 on 1 meeting questions compiled from a variety to sources,management,2017-11-18T14:36:02Z,2023-03-18T15:42:17Z,9621,625,JavaScript,8,14,0,15
stars_7501_10000,DataV,DataV-Team,DataV-Team/DataV,https://github.com/DataV-Team/DataV,Vue数据可视化组件库（类似阿里DataV，大屏数据展示），提供SVG的边框及装饰、图表、水位图、飞线图等组件，简单易用，长期更新(React版已发布),datav | svg | vue | bi,2018-12-05T05:38:51Z,2024-06-14T06:06:34Z,9620,1831,Vue,315,23,45,13
stars_7501_10000,ai-town,a16z-infra,a16z-infra/ai-town,https://github.com/a16z-infra/ai-town,"A MIT-licensed, deployable starter kit for building and customizing your own version of AI town - a virtual town where AI characters live, chat and socialize.",,2023-07-16T04:27:43Z,2026-03-21T02:26:51Z,9616,1034,TypeScript,118,176,0,43
stars_7501_10000,watermill,ThreeDotsLabs,ThreeDotsLabs/watermill,https://github.com/ThreeDotsLabs/watermill,Building event-driven applications the easy way in Go.,watermill | event-driven | event-sourcing | sagas | events | stream-processing | reactive | go | golang | rabbitmq | kafka | cqrs | nats,2018-11-08T21:01:09Z,2026-01-05T10:43:07Z,9615,495,Go,255,405,53,88
stars_7501_10000,Douyin-Bot,wangshub,wangshub/Douyin-Bot,https://github.com/wangshub/Douyin-Bot,😍 Python 抖音机器人，论如何在抖音上找到漂亮小姐姐？ ,,2018-05-27T13:43:12Z,2023-10-03T21:08:46Z,9613,1903,Python,103,25,0,10
stars_7501_10000,DanmakuFlameMaster,bilibili,bilibili/DanmakuFlameMaster,https://github.com/bilibili/DanmakuFlameMaster,Android开源弹幕引擎·烈焰弹幕使 ～,,2013-08-11T12:18:50Z,2020-02-27T08:51:28Z,9613,2113,Java,411,64,5,27
stars_7501_10000,awesome-godot,godotengine,godotengine/awesome-godot,https://github.com/godotengine/awesome-godot,"A curated list of free/libre plugins, scripts and add-ons for Godot",godot | godot-engine | awesome | awesome-list | game-development,2015-04-12T17:17:17Z,2026-03-17T01:07:29Z,9610,508,,77,366,0,178
stars_7501_10000,RealtimeSTT,KoljaB,KoljaB/RealtimeSTT,https://github.com/KoljaB/RealtimeSTT,"A robust, efficient, low-latency speech-to-text library with advanced voice activity detection, wake word activation and instant transcription.",python | realtime | speech-to-text,2023-08-29T17:58:28Z,2026-03-14T15:59:11Z,9610,827,Python,196,47,39,22
stars_7501_10000,docker-bench-security,docker,docker/docker-bench-security,https://github.com/docker/docker-bench-security,The Docker Bench for Security is a script that checks for dozens of common best-practices around deploying Docker containers in production.,,2015-05-11T00:57:26Z,2024-10-21T07:26:06Z,9605,1039,Shell,213,358,11,78
stars_7501_10000,polar,polarsource,polarsource/polar,https://github.com/polarsource/polar,Turn your software into a business.,fastapi | nextjs | python | typescript | react | polar | subscriptions | turborepo | digital-products | payments | saas | merchant-of-record,2023-01-26T10:04:27Z,2026-03-26T12:12:45Z,9604,683,Python,2308,7940,31,120
stars_7501_10000,tile38,tidwall,tidwall/tile38,https://github.com/tidwall/tile38,Real-time Geospatial and Geofencing,geospatial | database | geo | spatial | location | geofences | index,2016-03-04T23:07:44Z,2026-03-19T02:20:03Z,9603,609,Go,585,216,106,73
stars_7501_10000,invoiceninja,invoiceninja,invoiceninja/invoiceninja,https://github.com/invoiceninja/invoiceninja,"A source-available invoice, quote, project and time-tracking app built with Laravel",php | expenses | javascript | invoices | tasks | laravel | payments | time-tracker | kanban | invoice | flutter | hacktoberfest | invoiceninja | einvoicing | projects | quotes,2013-11-26T12:30:05Z,2026-03-26T09:42:33Z,9602,2597,PHP,4647,6050,1000,99
stars_5001_7500,neorg,nvim-neorg,nvim-neorg/neorg,https://github.com/nvim-neorg/neorg,Modernity meets insane extensibility. The future of organizing your life in Neovim.,neovim | organization | org-mode | neovim-plugin | lua | neorg | nvim,2021-04-11T17:35:43Z,2026-03-21T14:54:20Z,7256,241,Lua,734,636,50,139
stars_5001_7500,Android-Bootstrap,Bearded-Hen,Bearded-Hen/Android-Bootstrap,https://github.com/Bearded-Hen/Android-Bootstrap,"Bootstrap style widgets for Android, with Glyph Icons",java | bootstrap-brands | glyph-icons | twitter-bootstrap-specification | android-bootstrap | android | android-library | widget | android-ui | android-animated-icons,2013-11-01T15:36:17Z,2021-09-02T06:14:15Z,7255,1407,Java,160,67,5,27
stars_5001_7500,jquery.transit,rstacruz,rstacruz/jquery.transit,https://github.com/rstacruz/jquery.transit,Super-smooth CSS3 transformations and transitions for jQuery,,2011-11-12T15:56:45Z,2022-01-18T08:56:25Z,7253,846,JavaScript,181,67,0,30
stars_5001_7500,laravel-dompdf,barryvdh,barryvdh/laravel-dompdf,https://github.com/barryvdh/laravel-dompdf,A DOMPDF Wrapper for Laravel,laravel | pdf | hacktoberfest,2013-06-23T11:27:07Z,2026-03-17T15:52:39Z,7252,980,PHP,932,148,31,57
stars_5001_7500,WebStackPage.github.io,WebStackPage,WebStackPage/WebStackPage.github.io,https://github.com/WebStackPage/WebStackPage.github.io,❤️静态响应式网址导航网站 - webstack.cc,webstack | bookmark | tags | website | navigation | nav | dao-hang,2017-12-20T05:21:44Z,2024-05-04T07:39:42Z,7251,2091,CSS,115,45,0,9
stars_5001_7500,nvd3,novus,novus/nvd3,https://github.com/novus/nvd3,A reusable charting library written in d3.js,,2012-11-15T18:51:59Z,2023-09-15T20:36:03Z,7248,2093,JavaScript,1470,764,7,276
stars_5001_7500,ctrlp.vim,kien,kien/ctrlp.vim,https://github.com/kien/ctrlp.vim,"Fuzzy file, buffer, mru, tag, etc finder.",,2011-09-05T23:36:43Z,2022-03-16T17:22:40Z,7247,664,Vim Script,708,104,0,17
stars_5001_7500,sh,amoffat,amoffat/sh,https://github.com/amoffat/sh,Python process launching,python | subprocess | devops,2012-01-15T05:52:06Z,2025-11-01T12:42:25Z,7245,504,Python,498,257,12,107
stars_5001_7500,DockerDesktop-CN,asxez,asxez/DockerDesktop-CN,https://github.com/asxez/DockerDesktop-CN,Docker汉化 Docker中文版 Docker汉化包 DockerDesktop汉化 Docker Windows Docker MAC,dockerdesktop | sinicization | chinese-translation,2024-03-24T03:37:09Z,2026-03-24T01:14:08Z,7245,424,,52,7,45,4
stars_5001_7500,xmall,Exrick,Exrick/xmall,https://github.com/Exrick/xmall,基于SOA架构的分布式电商购物商城 前后端分离 前台商城:Vue全家桶 后台管理系统:Dubbo/SSM/Elasticsearch/Redis/MySQL/ActiveMQ/Shiro/Zookeeper等,soa | dubbo | elasticsearch | ssm | redis | mq | shiro | vue,2017-07-28T01:49:49Z,2022-12-16T08:55:14Z,7245,2545,Java,62,32,0,2
stars_5001_7500,code2prompt,mufeedvh,mufeedvh/code2prompt,https://github.com/mufeedvh/code2prompt,"A CLI tool to convert your codebase into a single LLM prompt with source tree, prompt templating, and token counting.",ai | chatgpt | claude | cli | command-line | command-line-tool | gpt | llm | prompt | prompt-engineering | prompt-generator | prompt-toolkit | rust,2024-03-09T12:42:06Z,2026-03-24T21:35:20Z,7245,411,Rust,92,217,6,37
stars_5001_7500,unix-history-repo,dspinellis,dspinellis/unix-history-repo,https://github.com/dspinellis/unix-history-repo,Continuous Unix commit history from 1970 until today,unix | freebsd | bell-labs | history | evolution | berkeley | snapshot,2014-07-18T21:07:39Z,2026-01-05T16:53:18Z,7242,485,Assembly,0,3,0,2
stars_5001_7500,adk-go,google,google/adk-go,https://github.com/google/adk-go,"An open-source, code-first Go toolkit for building, evaluating, and deploying sophisticated AI agents with flexibility and control.",a2a | agents | agents-sdk | ai | aiagentframework | gemini | genai | go | llm | mcp | multi-agent-collaboration | multi-agent-systems | sdk | vertex-ai,2025-05-05T17:16:26Z,2026-03-26T09:31:46Z,7241,591,Go,143,519,6,45
stars_5001_7500,number-flow,barvian,barvian/number-flow,https://github.com/barvian/number-flow,"An animated number component for React, Vue, Svelte, and TS/JS.",accessible | animation | odometer | vue | react | svelte,2024-07-15T22:04:51Z,2026-03-23T20:44:10Z,7241,144,TypeScript,66,56,112,4
stars_5001_7500,Paddle-Lite,PaddlePaddle,PaddlePaddle/Paddle-Lite,https://github.com/PaddlePaddle/Paddle-Lite,PaddlePaddle High Performance Deep Learning Inference Engine for Mobile and Edge (飞桨高性能深度学习端侧推理引擎）,mobile | deep-learning | neural-network | arm | mdl | baidu | embedded | mali | fpga | mobile-deep-learning,2017-09-20T11:41:42Z,2025-05-22T12:07:25Z,7239,1628,C++,2568,8121,37,193
stars_5001_7500,Auto-Photoshop-StableDiffusion-Plugin,AbdullahAlfaraj,AbdullahAlfaraj/Auto-Photoshop-StableDiffusion-Plugin,https://github.com/AbdullahAlfaraj/Auto-Photoshop-StableDiffusion-Plugin,A user-friendly plug-in that makes it easy to generate stable diffusion images inside Photoshop using either Automatic or ComfyUI as a backend.,ai | art | automatic1111 | photoshop | plugin | stable-diffusion | ai-art | comfy | comfyui | comfyui-manager,2022-12-20T20:09:54Z,2024-04-22T18:44:01Z,7233,529,TypeScript,377,137,11,19
stars_5001_7500,sweet-alert-dialog,pedant,pedant/sweet-alert-dialog,https://github.com/pedant/sweet-alert-dialog,"SweetAlert for Android, a beautiful and clever alert dialog",,2014-10-19T09:24:09Z,2021-08-31T11:15:13Z,7232,1919,Java,195,28,2,4
stars_5001_7500,video-retalking,OpenTalker,OpenTalker/video-retalking,https://github.com/OpenTalker/video-retalking,[SIGGRAPH Asia 2022] VideoReTalking: Audio-based Lip Synchronization for Talking Head Video Editing In the Wild,lip-synchronization | talking-head-videos | video-editing | siggraph-asia-2022,2022-09-14T04:24:49Z,2024-08-05T05:59:59Z,7232,1068,Python,252,33,1,15
stars_5001_7500,hashlips_art_engine,HashLips,HashLips/hashlips_art_engine,https://github.com/HashLips/hashlips_art_engine,HashLips Art Engine is a tool used to create multiple different instances of artworks based on provided layers.,,2021-09-13T18:47:01Z,2024-04-24T07:56:29Z,7231,4245,JavaScript,1417,208,13,14
stars_5001_7500,sjcl,bitwiseshiftleft,bitwiseshiftleft/sjcl,https://github.com/bitwiseshiftleft/sjcl,[DEPRECATED] Stanford Javascript Crypto Library,,2010-05-26T22:12:06Z,2026-03-18T21:29:06Z,7230,997,JavaScript,284,153,1,71
stars_5001_7500,node-bunyan,trentm,trentm/node-bunyan,https://github.com/trentm/node-bunyan,a simple and fast JSON logging module for node.js services,,2012-01-30T06:26:13Z,2023-09-18T16:20:50Z,7230,508,JavaScript,499,230,0,75
stars_5001_7500,pocket-id,pocket-id,pocket-id/pocket-id,https://github.com/pocket-id/pocket-id,A simple and easy-to-use OIDC provider that allows users to authenticate with their passkeys to your services.,idp | oidc | passkeys | self-hosted,2024-08-11T18:57:32Z,2026-03-24T10:36:02Z,7228,222,Go,690,516,118,77
stars_5001_7500,marshmallow,marshmallow-code,marshmallow-code/marshmallow,https://github.com/marshmallow-code/marshmallow,A lightweight library for converting complex objects to and from simple Python datatypes.,serialization | deserialization | validation | python | marshalling | serde | schema,2013-11-10T21:32:24Z,2026-03-26T08:37:09Z,7228,677,Python,1265,1294,0,225
stars_5001_7500,Compressor,zetbaitsu,zetbaitsu/Compressor,https://github.com/zetbaitsu/Compressor,An android image compression library.,compressor | photos | android | android-library | compression | image-compression | compress-images | kotlin | kotlin-android | kotlin-coroutines | kotlin-library,2016-06-18T13:54:59Z,2026-03-05T07:33:10Z,7226,966,Kotlin,186,32,3,15
stars_5001_7500,Flutter-Notebook,OpenFlutter,OpenFlutter/Flutter-Notebook,https://github.com/OpenFlutter/Flutter-Notebook,FlutterDemo合集，今天你fu了吗,flutter-demo | flutter,2018-07-26T12:39:03Z,2021-04-14T05:45:18Z,7224,1189,Dart,36,19,0,14
stars_5001_7500,records,kennethreitz,kennethreitz/records,https://github.com/kennethreitz/records,SQL for Humans™,sql | postgres | sqlalchemy | python | orm | schemas | kennethreitz | forhumans,2014-12-24T15:20:23Z,2026-02-09T03:57:09Z,7224,570,Python,133,97,1,52
stars_5001_7500,firejail,netblue30,netblue30/firejail,https://github.com/netblue30/firejail,Linux namespaces and seccomp-bpf sandbox,,2015-08-08T22:25:44Z,2026-03-25T13:49:42Z,7223,655,C,3488,2822,16,421
stars_5001_7500,consola,unjs,unjs/consola,https://github.com/unjs/consola,🐨 Elegant Console Logger for Node.js and Browser ,console | node | terminal | fancy | log | cli,2018-03-31T15:47:47Z,2026-03-23T19:08:51Z,7222,211,TypeScript,171,239,51,57
stars_5001_7500,C4-PlantUML,plantuml-stdlib,plantuml-stdlib/C4-PlantUML,https://github.com/plantuml-stdlib/C4-PlantUML,C4-PlantUML combines the benefits of PlantUML and the C4 model for providing a simple way of describing and communicate software architectures,plantuml | c4model | architecture | uml | diagram | graphviz | c4,2018-09-05T16:12:47Z,2026-02-08T16:54:32Z,7220,1166,PlantUML,226,168,16,41
stars_5001_7500,opencommit,di-sukharev,di-sukharev/opencommit,https://github.com/di-sukharev/opencommit,"top #1 and most feature rich GPT wrapper for git — generate commit messages with an LLM in 1 sec — works with Claude, GPT and every other provider, supports local Ollama models too",ai | ai-commit | artificial-intelligence | chatgpt | git | gpt | productivity | ai-commits,2023-03-06T10:30:51Z,2026-03-14T17:02:34Z,7220,417,JavaScript,296,243,3,97
stars_5001_7500,integration,hacs,hacs/integration,https://github.com/hacs/integration,HACS gives you a powerful UI to handle downloads of all your custom needs.,package-manager | hacs | home-assistant | community | integration,2019-02-26T15:01:10Z,2026-03-23T07:15:00Z,7217,1532,Python,2992,2063,190,99
stars_5001_7500,trio,python-trio,python-trio/trio,https://github.com/python-trio/trio,Trio – a friendly Python library for async concurrency and I/O,python | async | async-await | networking | io | trio | structured-concurrency,2017-01-16T04:45:25Z,2026-03-23T22:25:09Z,7217,393,Python,882,2517,17,177
stars_5001_7500,kaggle-cli,Kaggle,Kaggle/kaggle-cli,https://github.com/Kaggle/kaggle-cli,Official Kaggle CLI,,2018-01-25T03:02:39Z,2026-03-12T15:04:25Z,7216,1330,Python,549,367,10,55
stars_5001_7500,win12,tjy-gitnub,tjy-gitnub/win12,https://github.com/tjy-gitnub/win12,Windows 12 网页版，在线体验 点击下面的链接在线体验,windows-12 | html | css | js,2022-08-31T03:34:00Z,2026-03-21T22:27:04Z,7215,902,JavaScript,525,197,4,39
stars_5001_7500,icones,antfu-collective,antfu-collective/icones,https://github.com/antfu-collective/icones,"⚡️ Icon Explorer with Instant searching, powered by Iconify",icons | searching | iconsets | icon-collections | vite | vue3,2020-07-11T12:58:46Z,2026-02-07T08:01:34Z,7215,339,Vue,137,249,0,72
stars_5001_7500,QASystemOnMedicalKG,liuhuanyong,liuhuanyong/QASystemOnMedicalKG,https://github.com/liuhuanyong/QASystemOnMedicalKG, A tutorial and implement of disease centered Medical knowledge graph and qa system based on it。知识图谱构建，自动问答，基于kg的自动问答。以疾病为中心的一定规模医药领域知识图谱，并以该知识图谱完成自动问答与分析服务。,,2018-10-04T06:34:36Z,2024-08-08T07:55:05Z,7214,2259,Python,79,10,0,2
stars_5001_7500,wealthfolio,afadil,afadil/wealthfolio,https://github.com/afadil/wealthfolio,A Beautiful Private and Secure Desktop Investment Tracking Application,macos-app | portfolio-tracker | tauri-app,2024-05-27T14:44:18Z,2026-03-24T01:34:00Z,7213,452,Rust,408,325,52,32
stars_5001_7500,nanohttpd,NanoHttpd,NanoHttpd/nanohttpd,https://github.com/NanoHttpd/nanohttpd,"Tiny, easily embeddable HTTP server in Java.",,2012-08-10T21:52:42Z,2023-07-25T06:59:07Z,7213,1725,Java,435,218,3,81
stars_5001_7500,awesome-resume,resumejob,resumejob/awesome-resume,https://github.com/resumejob/awesome-resume,Resume，Resume Templates，程序员简历例句，简历模版，,resume | resume-template | resume-website,2018-06-20T12:45:45Z,2025-09-23T03:45:48Z,7212,755,,1,2,0,4
stars_5001_7500,Spacegray,SublimeText,SublimeText/Spacegray,https://github.com/SublimeText/Spacegray,A Hyperminimal UI Theme for Sublime Text,color-scheme | sublime-text | ui-theme | theme | spacegray-eighties | spacegray | spacegray-light | flavor,2013-12-18T13:23:52Z,2026-01-25T12:52:21Z,7212,423,JavaScript,165,60,17,32
stars_5001_7500,httpstat,davecheney,davecheney/httpstat,https://github.com/davecheney/httpstat,"It's like curl -v, with colours. ",,2016-09-23T09:40:41Z,2025-01-11T03:52:02Z,7212,386,Go,66,110,6,34
stars_5001_7500,endless-sky,endless-sky,endless-sky/endless-sky,https://github.com/endless-sky/endless-sky,"Space exploration, trading, and combat game.",2d-game | game | rpg | c-plus-plus | cpp | free | game-development | gamedev | multiplatform | opensource | adventure-game | opengl | space | open-source | exploration | indie | top-down | arcade-game | endless-sky | modding,2015-03-14T20:44:39Z,2026-03-25T03:46:18Z,7211,1237,C++,5204,6745,52,386
stars_5001_7500,draco,google,google/draco,https://github.com/google/draco,Draco is a library for compressing and decompressing 3D geometric meshes and point clouds. It is intended to improve the storage and transmission of 3D graphics.,point-cloud | 3d-graphics | compression | mesh,2016-12-05T20:14:02Z,2026-03-24T02:26:26Z,7210,1044,C++,751,391,26,73
stars_5001_7500,PixiEditor,PixiEditor,PixiEditor/PixiEditor,https://github.com/PixiEditor/PixiEditor,PixiEditor is a Universal Editor for all your 2D needs,csharp | raster-graphics | editor | dotnet-core | dotnetcore | graphics-editor | pixel-art | graphics | pixi | sprites | 2d | tabs | game-development | avaloniaui | procedural-generation | linux-desktop | painting | vector-graphics | procedural-drawing,2018-10-09T19:11:51Z,2026-03-25T15:35:47Z,7210,284,C#,773,642,46,34
stars_5001_7500,streaming-llm,mit-han-lab,mit-han-lab/streaming-llm,https://github.com/mit-han-lab/streaming-llm,[ICLR 2024] Efficient Streaming Language Models with Attention Sinks,,2023-09-29T17:45:40Z,2024-07-11T08:14:43Z,7210,394,Python,88,7,0,5
stars_5001_7500,one-python-craftsman,piglei,piglei/one-python-craftsman,https://github.com/piglei/one-python-craftsman,来自一位 Pythonista 的编程经验分享，内容涵盖编码技巧、最佳实践与思维模式等方面。,python | python3 | book | articles,2018-10-31T15:03:16Z,2024-05-16T00:19:42Z,7208,990,,54,40,0,25
stars_5001_7500,brakeman,presidentbeef,presidentbeef/brakeman,https://github.com/presidentbeef/brakeman,A static analysis security vulnerability scanner for Ruby on Rails applications,ruby | rails | security | static-analysis | vulnerabilities | brakeman | security-vulnerability | security-tools | security-audit,2010-08-27T00:00:58Z,2026-02-27T01:33:21Z,7208,763,Ruby,812,1174,155,189
stars_5001_7500,python-machine-learning-book-2nd-edition,rasbt,rasbt/python-machine-learning-book-2nd-edition,https://github.com/rasbt/python-machine-learning-book-2nd-edition,"The ""Python Machine Learning (2nd edition)"" book code repository and info resource",machine-learning | deep-learning | python | scikit-learn | tensorflow | data-science,2017-02-09T05:45:15Z,2020-10-01T06:20:21Z,7205,2809,Jupyter Notebook,81,51,0,2
stars_5001_7500,DateTools,MatthewYork,MatthewYork/DateTools,https://github.com/MatthewYork/DateTools,Dates and times made easy in iOS,,2014-03-19T14:55:47Z,2024-08-21T17:55:53Z,7205,944,Objective-C,153,159,20,74
stars_5001_7500,fluxer,fluxerapp,fluxerapp/fluxer,https://github.com/fluxerapp/fluxer,"A free and open source instant messaging and VoIP platform built for friends, groups, and communities. Self-hosting and more activity in this repository is coming very soon! See the README.",fluxer | fluxerapp,2026-01-01T21:09:14Z,2026-03-19T17:10:08Z,7204,392,TypeScript,451,88,0,5
stars_5001_7500,QMUI_iOS,Tencent,Tencent/QMUI_iOS,https://github.com/Tencent/QMUI_iOS,QMUI iOS——致力于提高项目 UI 开发效率的解决方案,ios-ui | ui-components | uikit | ios,2016-12-20T07:34:32Z,2024-09-21T22:11:41Z,7204,1441,Objective-C,1572,124,84,39
stars_5001_7500,UIEffect,mob-sakai,mob-sakai/UIEffect,https://github.com/mob-sakai/UIEffect,"UIEffect is an open-source package that allows you to intuitively apply rich UI effects directly from the Inspector or via code. Combine various filters, such as grayscale, blur, and dissolve, to decorate your UI with a unique visual style!",unity | ugui | ui | effect | component | grayscale | sepia | blur | shader | unity3d | burn | contrast | edge-detection | hsv-color | melt | pixelation | posterize | retro | rgb-shift | tweener,2017-02-27T13:49:29Z,2026-01-16T02:31:08Z,7203,906,C#,357,32,100,6
stars_5001_7500,ccv,liuliu,liuliu/ccv,https://github.com/liuliu/ccv,"C-based/Cached/Core Computer Vision Library, A Modern Computer Vision Library",,2010-09-15T15:59:47Z,2026-03-25T18:57:53Z,7202,1708,C++,197,77,0,17
stars_5001_7500,newman,postmanlabs,postmanlabs/newman,https://github.com/postmanlabs/newman,Newman is a command-line collection runner for Postman,newman | postman-collection | json-report | postman | api-testing | api-test | jenkins | ci,2014-03-05T17:52:17Z,2026-03-17T21:17:20Z,7201,1224,JavaScript,1381,1896,0,120
stars_5001_7500,GloVe,stanfordnlp,stanfordnlp/GloVe,https://github.com/stanfordnlp/GloVe,"Software in C and data files for the popular GloVe model for distributed word representations, a.k.a. word vectors or embeddings",,2015-09-01T17:21:18Z,2025-07-27T18:05:10Z,7201,1549,C,163,68,2,39
stars_5001_7500,toydb,erikgrinaker,erikgrinaker/toydb,https://github.com/erikgrinaker/toydb,"Distributed SQL database in Rust, written as an educational project",rust | distributed | database | raft | sql | mvcc,2019-04-28T16:02:59Z,2026-02-14T21:02:20Z,7200,627,Rust,53,23,0,13
stars_5001_7500,DCGAN-tensorflow,carpedm20,carpedm20/DCGAN-tensorflow,https://github.com/carpedm20/DCGAN-tensorflow,"A tensorflow implementation of ""Deep Convolutional Generative Adversarial Networks""",tensorflow | dcgan | gan | generative-model,2015-12-11T02:06:40Z,2021-01-06T05:38:06Z,7199,2608,JavaScript,306,92,0,45
stars_5001_7500,ShortGPT,RayVentura,RayVentura/ShortGPT,https://github.com/RayVentura/ShortGPT,🚀🎬 ShortGPT - Experimental AI framework for youtube shorts / tiktok channel automation,ai | artificial-intelligence | automation | autonomous-agents | content | gpt-4 | openai | python | video | video-editing,2023-06-27T19:25:33Z,2025-02-10T19:33:18Z,7198,1004,Python,124,33,6,11
stars_5001_7500,FE-Interview,lgwebdream,lgwebdream/FE-Interview,https://github.com/lgwebdream/FE-Interview,🔥🔥🔥 前端面试，独有前端面试题详解，前端面试刷题必备，1000+前端面试真题，Html、Css、JavaScript、Vue、React、Node、TypeScript、Webpack、算法、网络与安全、浏览器,frontend | interview | fe-interview | frontend-interview | javascript | js | css | html | typescript | vue | angular | react | node | interview-questions,2020-05-21T09:58:37Z,2023-01-06T11:32:02Z,7196,896,JavaScript,1189,12,0,6
stars_5001_7500,Zonos,Zyphra,Zyphra/Zonos,https://github.com/Zyphra/Zonos,"Zonos-v0.1 is a leading open-weight text-to-speech model trained on more than 200k hours of varied multilingual speech, delivering expressiveness and quality on par with—or even surpassing—top TTS providers.",,2025-02-07T00:32:44Z,2025-03-05T20:02:00Z,7196,819,Python,193,60,0,12
stars_5001_7500,formidable,node-formidable,node-formidable/formidable,https://github.com/node-formidable/formidable,"The most used, flexible, fast and streaming parser for multipart form data. Supports uploading to serverless environments, AWS S3, Azure, GCP or the filesystem. Used in production.",form | multipart-formdata | multipart-parser | incomingform | querystring-parser | formdata | formidable | file-upload | aws-s3 | aws-lambda | azure | azure-storage | serverless | multipart,2010-05-07T15:50:21Z,2026-03-13T13:52:40Z,7195,687,JavaScript,566,468,6,102
stars_5001_7500,UltimateRecyclerView,cymcsg,cymcsg/UltimateRecyclerView,https://github.com/cymcsg/UltimateRecyclerView,"A RecyclerView(advanced and flexible version of ListView in Android) with refreshing,loading more,animation and many other features.",java | recyclerview | ultimaterecyclerview | android,2015-01-28T02:27:45Z,2026-02-27T06:53:21Z,7195,1416,Java,387,109,9,13
stars_5001_7500,lbry-sdk,lbryio,lbryio/lbry-sdk,https://github.com/lbryio/lbry-sdk,"The LBRY SDK for building decentralized, censorship resistant, monetized digital content apps.",lbry | blockchain | python | decentralized | bittorrent | cryptocurrency | protocol | bitcoin | p2p | dht | kademlia,2015-08-20T15:24:10Z,2024-08-19T07:49:41Z,7193,493,Python,1806,1908,282,102
stars_5001_7500,jrnl,jrnl-org,jrnl-org/jrnl,https://github.com/jrnl-org/jrnl,Collect your thoughts and notes without leaving the command line.,journal | jrnl | python | journal-application | note-taking | notes | encrypted | shell | productivity | cli | command-line,2012-03-29T17:23:58Z,2026-03-26T00:43:47Z,7192,550,Python,979,1046,49,110
stars_5001_7500,iOSDeviceSupport,filsv,filsv/iOSDeviceSupport,https://github.com/filsv/iOSDeviceSupport,Xcode iPhoneOS (iOS) DeviceSupport files (6.0 - 17.0),,2016-10-18T09:06:14Z,2025-01-30T08:31:06Z,7190,956,Shell,153,38,0,17
stars_5001_7500,deepstream.io,deepstreamIO,deepstreamIO/deepstream.io,https://github.com/deepstreamIO/deepstream.io,deepstream.io server,deepstream | rpc | pubsub | datasync | realtime | websocket | typescript | authentication | permissions,2014-11-09T08:30:01Z,2025-08-03T00:02:25Z,7187,385,TypeScript,754,369,129,45
stars_5001_7500,flutter_boost,alibaba,alibaba/flutter_boost,https://github.com/alibaba/flutter_boost,FlutterBoost is a Flutter plugin which enables hybrid integration of Flutter for your existing native apps with minimum efforts,flutter | hybrid-app | hybrid-flutter | ios | android | dart,2019-03-06T03:26:28Z,2026-02-05T09:29:49Z,7187,1269,Dart,1684,541,31,87
stars_5001_7500,mediasoup,versatica,versatica/mediasoup,https://github.com/versatica/mediasoup,Cutting Edge WebRTC Video Conferencing,webrtc | nodejs | sfu | server-side | c-plus-plus | rust,2014-12-12T12:00:36Z,2026-03-26T10:39:18Z,7187,1227,C++,779,974,103,58
stars_5001_7500,React95,react95-io,react95-io/React95,https://github.com/react95-io/React95,🌈🕹  Windows 95 style UI component library for React,component-library | react | reactjs | windows95 | styled-components | ui | vaporwave | components | design-system | ui-kit,2019-02-18T22:55:25Z,2024-01-14T20:52:31Z,7187,207,TypeScript,100,292,92,25
stars_5001_7500,nanostores,nanostores,nanostores/nanostores,https://github.com/nanostores/nanostores,A tiny (286 bytes) state manager for React/RN/Preact/Vue/Svelte with many atomic tree-shakable stores,,2020-10-14T19:51:28Z,2026-03-24T16:30:22Z,7187,141,TypeScript,141,177,14,54
stars_5001_7500,startbootstrap,BlackrockDigital,BlackrockDigital/startbootstrap,https://github.com/BlackrockDigital/startbootstrap,A library of free and open source Bootstrap themes and templates,bootstrap | html | bootstrap4 | bootstrap-4 | bootstrap-theme | bootstrap-template | open-source | free,2013-08-10T00:05:36Z,2020-10-12T20:57:37Z,7187,2623,HTML,82,352,2,25
